product_id,record_id,settlement,source_file_token,task_id,source_path,generated_path,final_path,upload_status,uploaded_file_token,uploaded_at,run_root
JH568,recvlWLnffyKFY,设计款（2.5倍率）,SXrEbEkD4o1ytuxaEixcLOaunRb,jewelry-white-bg-JH568-20260612124627,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH568_front.jpg,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\generated\JH568_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\white-bg\JH568_white_bg_watermarked.png,uploaded,OZqZbTfLDoI3voxvEzRctIgwnwg,2026-06-12T12:52:33,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909
JH600,recvlWLnfflhrz,1.7倍率,PMFTb3VlNoCTKmxXmFpckfQlnFg,jewelry-white-bg-JH600-20260612124632,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH600_front.jpg,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\generated\JH600_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\white-bg\JH600_white_bg_watermarked.png,uploaded,L1QUbh8rWocGUwxTWRNcVIGcnWh,2026-06-12T12:52:37,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909
JH601,recvlWLnffamEt,设计款（2.5倍率）,JKQzbiaNKo70dpxqaELcDf3inWg,jewelry-white-bg-JH601-20260612124639,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH601_front.jpg,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\generated\JH601_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\white-bg\JH601_white_bg_watermarked.png,uploaded,SZmQbdKiuoFUzwxNTwsczcqunuW,2026-06-12T12:52:40,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909
JH602,recvlWLnffdjDe,设计款（2.5倍率）,LoI1b7RfFoXa9FxZUtlcK14Bn5g,jewelry-white-bg-JH602-20260612124644,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH602_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\generated\JH602_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\white-bg\JH602_white_bg_watermarked.png,uploaded,UwWJbeN8uo9fdSxmI7OcrzNynef,2026-06-12T12:52:44,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909
JH603,recvlWLnffb3qi,设计款（2.5倍率）,JOMFb84rGoJumixqkhSc4kqcnmh,jewelry-white-bg-JH603-20260612125245,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH603_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\generated\JH603_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\white-bg\JH603_white_bg_watermarked.png,uploaded,NgTfbQoWqoJXIMx1jVEcbmMGnxc,2026-06-12T12:58:12,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909
JH604,recvlWLnffYSEX,设计款（2.5倍率）,Md9rba4mSo6nzTxjEZnc06XZnSr,jewelry-white-bg-JH604-20260612125254,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH604_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\generated\JH604_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\white-bg\JH604_white_bg_watermarked.png,uploaded,IIWWbNDhDonmIsxfaFscfnfAnif,2026-06-12T12:58:14,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909
JH607,recvlWLnffAapI,1.7倍率,MD11bmMHdolrIPxSNJPcn0yNn6c,jewelry-white-bg-JH607-20260612125301,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH607_front.jpg,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\generated\JH607_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\white-bg\JH607_white_bg_watermarked.png,uploaded,QtUGbPd56oukKkxfQ07cyLO0nqd,2026-06-12T12:58:17,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909
JH608,recvlWLnff3CvP,1.7倍率,XsYjbLBIwoiaMqxml3McJHhpnBd,jewelry-white-bg-JH608-20260612125307,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH608_front.jpg,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\generated\JH608_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\white-bg\JH608_white_bg_watermarked.png,uploaded,ZOP1b2VJYoDly7x0GyUcq9VOn1e,2026-06-12T12:58:20,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909
JH617,recvlYbIQ6emyu,1.7倍率,GJNrb9PyUolcdQxohvrcEI6VnAe,jewelry-white-bg-JH617-20260612125319,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH617_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\generated\JH617_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\white-bg\JH617_white_bg_watermarked.png,uploaded,WNhWbZGR5od6sFxwy8Rc15FJnSU,2026-06-12T12:58:22,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909
JH627,recvm1y663PJoL,设计款（2.5倍率）,MdCobRMU8ok5pvxoJqoc3lOHnFe,jewelry-white-bg-JH627-20260612125326,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH627_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\generated\JH627_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\white-bg\JH627_white_bg_watermarked.png,uploaded,EkSKbFazGoksJixU0EwcGEOan2g,2026-06-12T12:58:25,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909
JH628,recvm1y663Ptc8,设计款（2.5倍率）,LExQbCdRMoF4EBxvtVhckdo1nyh,jewelry-white-bg-JH628-20260612125337,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH628_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\generated\JH628_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\white-bg\JH628_white_bg_watermarked.png,uploaded,PjvQbkTtsoQkroxhMDccgAivn1c,2026-06-12T12:58:28,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909
JH629,recvm1y663dWan,设计款（2.5倍率）,C535bxiR5oU5jRx6HITcHfBOnQh,jewelry-white-bg-JH629-20260612125343,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH629_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\generated\JH629_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\white-bg\JH629_white_bg_watermarked.png,uploaded,CDOAbDWoVoDouGxOGPlcs634nOh,2026-06-12T12:58:31,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909
JH630,recvm1Y3QGrmuj,设计款（2.5倍率）,TjqCbAivaofQjhxJkQPcUEVXndc,jewelry-white-bg-JH630-20260612125351,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH630_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\generated\JH630_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\white-bg\JH630_white_bg_watermarked.png,uploaded,EBSNbx2SXoUp1Vx2FlNc6Bjvnzd,2026-06-12T12:58:34,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909
JH637,recvm2wQ58xXQA,设计款（2.5倍率）,ZFt7bRUAJohzZPxZmIDcQXkpnAg,jewelry-white-bg-JH637-20260612125357,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH637_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\generated\JH637_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\white-bg\JH637_white_bg_watermarked.png,uploaded,TIIPbl8TPoXJr8xACuhct2klncf,2026-06-12T12:58:36,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909
JH638,recvm2yFRMFZ1H,设计款（2.5倍率）,Eu8qbJF3Kog7SDxh3tKceAETnDf,jewelry-white-bg-JH638-20260612125404,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH638_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\generated\JH638_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\white-bg\JH638_white_bg_watermarked.png,uploaded,J7HRbj7cOor8EQxtaN4ciRsZn2b,2026-06-12T12:58:39,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909
JH614,recvlY7sjM5Zjj,,Eqt6bdoM7oYcnzxA1Okcsq0Enlc,jewelry-white-bg-JH614-20260612125313,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH614_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\generated\JH614_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\white-bg\JH614_white_bg_watermarked.png,uploaded,CxClb1VMZolB2Nx1mlgc03eanTc,2026-06-12T12:58:42,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909
JH647,recvm2yKcBuJ4D,1.7倍率,AKwMbrmg2o8g1WxweFCcS3cwn0g,jewelry-white-bg-JH647-20260612125858,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH647_front.jpg,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\generated\JH647_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\white-bg\JH647_white_bg_watermarked.png,uploaded,XWobbEmtHooCJFxfY3wcurcPnEc,2026-06-12T13:04:07,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909
JH650,recvm2yKcBU5Ah,工具款,S81rbws8OoOK8vxWWYQcXYm8nce,jewelry-white-bg-JH650-20260612125903,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH650_front.jpg,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\generated\JH650_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\white-bg\JH650_white_bg_watermarked.png,uploaded,NjLdbYEy2o9MNsx1PD6cbJjPndf,2026-06-12T13:04:10,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909
JH920,recvmdHcKwPqyQ,设计款（2.5倍率）,BK7UbeUomoTauYxBuRLc2uQRnpf,jewelry-white-bg-JH920-20260612125909,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH920_front.jpg,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\generated\JH920_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\white-bg\JH920_white_bg_watermarked.png,uploaded,SA34bXgY9o54mtxUX3Lclxhcn7e,2026-06-12T13:04:13,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909
JH921,recvmdHcKw6nND,设计款（2.5倍率）,NHL3baQT1ofp3CxU9pMcHCSunAf,jewelry-white-bg-JH921-20260612125914,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH921_front.jpg,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\generated\JH921_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\white-bg\JH921_white_bg_watermarked.png,uploaded,HCILbUtCVo5gm5x9pgfc0WbDnmc,2026-06-12T13:04:15,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909
JH922,recvmdHcKwLUyO,设计款（2.5倍率）,MmMSbLfUgolBCuxw9itcI92Qnvg,jewelry-white-bg-JH922-20260612125920,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH922_front.jpg,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\generated\JH922_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\white-bg\JH922_white_bg_watermarked.png,uploaded,Rdiwb909LolOz4xNadhcRj3FnFd,2026-06-12T13:04:19,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909
JH923,recvmdHcKwy1bx,设计款（2.5倍率）,MZ9Tb02ZQoUCBRx80lpcrmPrnyd,jewelry-white-bg-JH923-20260612125927,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH923_front.jpg,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\generated\JH923_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\white-bg\JH923_white_bg_watermarked.png,uploaded,Es8dbbSjIoKCtcxLx0rc1FZ9n33,2026-06-12T13:04:22,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909
JH924,recvmdHcKwRyWF,设计款（2.5倍率）,VvJJbE5e4ofSDmxCg7qcDCjQnlb,jewelry-white-bg-JH924-20260612125936,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH924_front.jpg,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\generated\JH924_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\white-bg\JH924_white_bg_watermarked.png,uploaded,U0hEbu0y7ocX2PxaKMycBS7Tnwd,2026-06-12T13:04:25,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909
JH925,recvmdPvsBG3Pu,设计款（2.5倍率）,KGZBbHvL3owZvOxCWUGcD5mJnK1,jewelry-white-bg-JH925-20260612125941,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH925_front.jpg,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\generated\JH925_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\white-bg\JH925_white_bg_watermarked.png,uploaded,V8WbbJbSLo2Fz6x1Kt2coZPkn8e,2026-06-12T13:04:27,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909
JH926,recvmdPAYRM6GE,设计款（2.5倍率）,JVPsbRbttolNYIxwDW3cFbnCnce,jewelry-white-bg-JH926-20260612125947,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH926_front.jpg,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\generated\JH926_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\white-bg\JH926_white_bg_watermarked.png,uploaded,CROHbNnxWoAdeHx0zvecpg8Unsf,2026-06-12T13:04:30,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909
JH927,recvmdPEdFcPK7,设计款（2.5倍率）,STBjbH3yAoKC6gxj5c7cHEKNnUd,jewelry-white-bg-JH927-20260612125953,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH927_front.jpg,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\generated\JH927_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\white-bg\JH927_white_bg_watermarked.png,uploaded,SQLTbtt1NoaMP0xc1Q6ctJE6n0f,2026-06-12T13:04:33,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909
JH639,recvm2yKcB9FDK,设计款（2.5倍率）,DlNEbXRhWopzTExIgJbcuMhwnZW,jewelry-white-bg-JH639-20260612125844,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH639_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\generated\JH639_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\white-bg\JH639_white_bg_watermarked.png,uploaded,Kwffbbcwson7mbxoceKc7iOWnWe,2026-06-12T13:04:36,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909
JH640,recvm2yKcB9DBi,设计款（2.5倍率）,BoIlbNtuBoB3b1xQsgmcWzwXnPf,jewelry-white-bg-JH640-20260612125850,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH640_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\generated\JH640_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\white-bg\JH640_white_bg_watermarked.png,uploaded,CbRLbJg0co5mNFxBAbQc0uoTnfh,2026-06-12T13:04:38,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909
JH029,recvlhs9Fzn1LP,HEIC重跑替换,,jewelry-white-bg-heicfix-JH029-20260612135349,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH029_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\generated\JH029_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\white-bg\JH029_white_bg_watermarked.png,uploaded,H7SOblOkyov49kxbOvEccuOinkb,2026-06-12T13:57:03,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152
JH030,recvlhs9Fz3xk6,HEIC重跑替换,,jewelry-white-bg-heicfix-JH030-20260612135353,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH030_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\generated\JH030_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\white-bg\JH030_white_bg_watermarked.png,uploaded,Uj8ibpnsPoZPClxo2OdcfU3Anfh,2026-06-12T13:57:07,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152
JH477,recvlmw3AoXUp7,HEIC重跑替换,,jewelry-white-bg-heicfix-JH477-20260612135400,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH477_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\generated\JH477_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\white-bg\JH477_white_bg_watermarked.png,uploaded,UhvGbsVUgof1QQxgUeScG3rwnRh,2026-06-12T13:57:12,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152
JH478,recvlmw3Aoa8K8,HEIC重跑替换,,jewelry-white-bg-heicfix-JH478-20260612135408,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH478_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\generated\JH478_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\white-bg\JH478_white_bg_watermarked.png,uploaded,BQh4bUXKio6jQJxMBT2cYEDqnqc,2026-06-12T13:57:16,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152
JH480,recvlmw3AoMNu7,HEIC重跑替换,,jewelry-white-bg-heicfix-JH480-20260612135416,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH480_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\generated\JH480_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\white-bg\JH480_white_bg_watermarked.png,uploaded,AxTgbXY56oM1jrxtFTEcQ50DnJb,2026-06-12T13:57:22,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152
JH022,recvlhs7P62Cic,HEIC重跑替换,,jewelry-white-bg-heicfix-JH022-20260612135336,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH022_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\generated\JH022_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\white-bg\JH022_white_bg_watermarked.png,uploaded,LUfBberD2o0T0uxAUv3cir3xnyh,2026-06-12T13:57:26,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152
JH023,recvlhs9Fzvt2T,HEIC重跑替换,,jewelry-white-bg-heicfix-JH023-20260612135341,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH023_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\generated\JH023_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\white-bg\JH023_white_bg_watermarked.png,uploaded,GHQAbEiQBoUZEax4fb5cWfV1nof,2026-06-12T13:57:31,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152
JH024,recvlhs9FzkVpz,HEIC重跑替换,,jewelry-white-bg-heicfix-JH024-20260612135345,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH024_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\generated\JH024_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\white-bg\JH024_white_bg_watermarked.png,uploaded,Yk5zbjT8Go1Ihix8KNXcHCK0nre,2026-06-12T13:57:35,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152
JH479,recvlmw3AoMDvC,HEIC重跑替换,,jewelry-white-bg-heicfix-JH479-20260612135412,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-full-20260612-120909\source\JH479_front.heic,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\generated\JH479_generated.png,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152\white-bg\JH479_white_bg_watermarked.png,uploaded,RH72bisPDodz1jxWXuccGz3Cn4g,2026-06-12T13:57:39,C:\Users\Administrator\Documents\珠宝白底图生成\outputs\jewelry-white-background\20260618-618-heic-rerun-20260612-135152
